Order ID,Order Date,Customer Name,City,Category,Sub Category,Product,Quantity,Unit Price,Sales,Discount,Profit,Payment Mode,Rating
ORD1446,18-02-2025,Customer_7,Bangalore,Furniture,Chair,Office Chair,1,46317,46317,0.05,4431,Credit Card,5
ORD1447,23-02-2025,Customer_170,Kolkata,Electronics,Mobile,Smartphone X,1,3186,3186,0.05,574,Credit Card,5
ORD1448,14-01-2025,Customer_11,Chennai,Clothing,Shirt,Casual Shirt,1,23564,23564,0.15,4256,COD,1
ORD1449,01-03-2025,Customer_237,Delhi,Clothing,Shirt,Casual Shirt,3,27550,82650,0,12350,UPI,3
ORD1450,02-03-2025,Customer_175,Chennai,Furniture,Chair,Office Chair,4,9506,38024,0,4980,Credit Card,2
ORD1451,12-02-2025,Customer_295,Bangalore,Furniture,Chair,Office Chair,4,24755,99020,0.2,10768,COD,2
ORD1452,11-01-2025,Customer_119,Bangalore,Furniture,Table,Dining Table,1,22648,22648,0.05,4301,UPI,3
ORD1453,10-01-2025,Customer_42,Bangalore,Clothing,Shirt,Formal Shirt,1,22670,22670,0.15,4380,COD,1
ORD1454,01-03-2025,Customer_147,Chennai,Clothing,Shirt,Formal Shirt,3,22231,66693,0.1,3630,Credit Card,5
ORD1455,02-01-2025,Customer_69,Delhi,Furniture,Table,Dining Table,1,27001,27001,0.15,1956,Credit Card,1
ORD1456,17-01-2025,Customer_11,Mumbai,Furniture,Chair,Office Chair,1,41001,41001,0.15,5311,UPI,1
ORD1457,25-01-2025,Customer_157,Mumbai,Clothing,Shirt,Formal Shirt,1,31298,31298,0.05,1953,Credit Card,2
ORD1458,10-02-2025,Customer_180,Bangalore,Clothing,Jeans,Blue Jeans,1,39612,39612,0.15,3584,COD,1
ORD1459,23-02-2025,Customer_196,Kolkata,Electronics,Tablet,Tablet Z,5,25029,125145,0,20631,Credit Card,3
ORD1460,22-02-2025,Customer_174,Chennai,Furniture,Chair,Office Chair,2,11711,23422,0.2,2333,UPI,5
ORD1461,24-01-2025,Customer_173,Bangalore,Furniture,Chair,Office Chair,2,44212,88424,0.2,11646,COD,1
ORD1462,02-03-2025,Customer_247,Delhi,Furniture,Sofa,Sofa Set,3,29441,88323,0.2,7830,COD,5
ORD1463,06-01-2025,Customer_254,Mumbai,Furniture,Sofa,Sofa Set,4,45365,181460,0.1,36209,UPI,5
ORD1464,11-02-2025,Customer_229,Chennai,Furniture,Sofa,Sofa Set,2,23977,47954,0.05,9531,Credit Card,5
ORD1465,16-01-2025,Customer_216,Delhi,Furniture,Chair,Office Chair,2,11964,23928,0.05,3019,UPI,4
ORD1466,04-02-2025,Customer_61,Chennai,Electronics,Mobile,Smartphone X,2,30669,61338,0.2,4959,UPI,2
ORD1467,01-01-2025,Customer_123,Chennai,Electronics,Laptop,Laptop Pro,4,36082,144328,0.1,20404,COD,2
ORD1468,05-01-2025,Customer_102,Bangalore,Electronics,Laptop,Laptop Pro,4,31122,124488,0.05,20504,UPI,2
ORD1469,10-02-2025,Customer_138,Bangalore,Clothing,Shirt,Casual Shirt,3,9291,27873,0.15,3307,Credit Card,3
ORD1470,09-02-2025,Customer_103,Mumbai,Clothing,Jeans,Blue Jeans,3,8220,24660,0,4615,Credit Card,3
ORD1471,08-01-2025,Customer_246,Kolkata,Clothing,Shirt,Casual Shirt,1,10215,10215,0.2,1831,UPI,1
ORD1472,11-01-2025,Customer_227,Delhi,Electronics,Mobile,Smartphone X,1,4214,4214,0,296,Credit Card,1
ORD1473,20-02-2025,Customer_87,Chennai,Electronics,Mobile,Smartphone X,1,23438,23438,0,4118,UPI,2
ORD1474,12-01-2025,Customer_207,Delhi,Furniture,Chair,Office Chair,4,31342,125368,0.1,18328,UPI,1
ORD1475,26-01-2025,Customer_21,Kolkata,Furniture,Table,Dining Table,4,24347,97388,0.1,18655,Credit Card,5
ORD1476,05-02-2025,Customer_120,Delhi,Clothing,Shirt,Formal Shirt,4,7236,28944,0.15,5723,Credit Card,1
ORD1477,11-02-2025,Customer_75,Mumbai,Clothing,Jeans,Blue Jeans,3,23555,70665,0.15,6421,UPI,1
ORD1478,08-01-2025,Customer_59,Delhi,Clothing,Shirt,Formal Shirt,4,1348,5392,0.2,980,Credit Card,3
ORD1479,15-01-2025,Customer_83,Mumbai,Electronics,Tablet,Tablet Z,4,20686,82744,0.15,11954,COD,4
ORD1480,21-02-2025,Customer_192,Delhi,Electronics,Tablet,Tablet Z,4,1821,7284,0.1,863,Credit Card,4
ORD1481,20-01-2025,Customer_278,Kolkata,Furniture,Chair,Office Chair,4,14192,56768,0.05,9535,UPI,4
ORD1482,25-01-2025,Customer_211,Chennai,Electronics,Tablet,Tablet Z,1,41301,41301,0.2,3791,Credit Card,2
ORD1483,22-01-2025,Customer_35,Chennai,Clothing,Shirt,Casual Shirt,3,11200,33600,0.05,4982,COD,2
ORD1484,30-01-2025,Customer_165,Mumbai,Furniture,Table,Dining Table,4,39022,156088,0.15,22493,COD,1
ORD1485,26-01-2025,Customer_252,Mumbai,Electronics,Laptop,Laptop Pro,1,29876,29876,0.1,5086,COD,2
ORD1486,22-01-2025,Customer_208,Bangalore,Electronics,Tablet,Tablet Z,1,29752,29752,0.15,5238,COD,1
ORD1487,14-01-2025,Customer_38,Chennai,Furniture,Chair,Office Chair,4,41155,164620,0.15,32288,Credit Card,2
ORD1488,25-01-2025,Customer_61,Mumbai,Furniture,Table,Dining Table,4,1461,5844,0.15,898,Credit Card,4
ORD1489,11-01-2025,Customer_162,Delhi,Electronics,Mobile,Smartphone X,3,19392,58176,0,5165,UPI,3
ORD1490,02-02-2025,Customer_89,Bangalore,Electronics,Tablet,Tablet Z,1,14025,14025,0.2,1177,COD,3
ORD1491,02-02-2025,Customer_83,Mumbai,Electronics,Tablet,Tablet Z,4,13729,54916,0.1,4269,COD,2
ORD1492,22-01-2025,Customer_258,Chennai,Clothing,Jeans,Blue Jeans,1,41186,41186,0.1,4698,UPI,4
ORD1493,14-01-2025,Customer_259,Bangalore,Clothing,Shirt,Casual Shirt,4,13377,53508,0.2,9299,UPI,3
ORD1494,14-02-2025,Customer_204,Mumbai,Furniture,Table,Dining Table,1,34980,34980,0,4553,UPI,3
ORD1495,09-01-2025,Customer_122,Delhi,Electronics,Tablet,Tablet Z,4,4490,17960,0.15,2183,COD,4
ORD1496,02-01-2025,Customer_92,Mumbai,Electronics,Tablet,Tablet Z,2,43591,87182,0.05,8981,COD,5
ORD1497,17-02-2025,Customer_172,Chennai,Furniture,Table,Dining Table,2,23702,47404,0.05,3997,UPI,4
ORD1498,15-01-2025,Customer_70,Kolkata,Electronics,Mobile,Smartphone X,5,12883,64415,0.15,7379,Credit Card,3
ORD1499,13-01-2025,Customer_216,Mumbai,Clothing,Shirt,Formal Shirt,1,14783,14783,0,2170,UPI,5
ORD1500,05-01-2025,Customer_242,Kolkata,Electronics,Laptop,Laptop Pro,1,21268,21268,0.1,1298,Credit Card,2
ORD1501,04-01-2025,Customer_65,Bangalore,Electronics,Laptop,Laptop Pro,2,32544,65088,0.15,8034,Credit Card,1
ORD1502,17-01-2025,Customer_80,Delhi,Furniture,Table,Dining Table,5,40660,203300,0.05,27103,UPI,2
ORD1503,01-03-2025,Customer_281,Chennai,Electronics,Mobile,Smartphone X,3,23043,69129,0.15,8105,Credit Card,4
ORD1504,26-01-2025,Customer_92,Kolkata,Electronics,Laptop,Laptop Pro,1,4088,4088,0.15,600,COD,4
ORD1505,09-01-2025,Customer_237,Kolkata,Electronics,Laptop,Laptop Pro,2,35552,71104,0.2,5540,COD,3
ORD1506,19-02-2025,Customer_226,Delhi,Electronics,Tablet,Tablet Z,4,30338,121352,0.05,6690,Credit Card,2
ORD1507,14-02-2025,Customer_163,Bangalore,Clothing,Jeans,Blue Jeans,3,24179,72537,0.05,11411,UPI,4
ORD1508,27-01-2025,Customer_24,Delhi,Furniture,Sofa,Sofa Set,5,28306,141530,0,12957,COD,4
ORD1509,25-01-2025,Customer_74,Delhi,Furniture,Sofa,Sofa Set,5,39598,197990,0,20366,COD,1
ORD1510,23-01-2025,Customer_45,Delhi,Electronics,Mobile,Smartphone X,5,41143,205715,0.2,17641,COD,4
ORD1511,02-02-2025,Customer_50,Mumbai,Furniture,Table,Dining Table,3,45068,135204,0.05,10724,COD,5
ORD1512,15-01-2025,Customer_150,Mumbai,Furniture,Table,Dining Table,3,45988,137964,0.1,24368,Credit Card,2
ORD1513,15-02-2025,Customer_89,Delhi,Electronics,Laptop,Laptop Pro,5,9004,45020,0.1,5743,COD,5
ORD1514,27-02-2025,Customer_147,Bangalore,Electronics,Laptop,Laptop Pro,4,33445,133780,0,14693,UPI,2
ORD1515,03-01-2025,Customer_70,Mumbai,Clothing,Shirt,Formal Shirt,2,24466,48932,0.1,7755,UPI,5
ORD1516,27-02-2025,Customer_74,Delhi,Clothing,Jeans,Blue Jeans,1,38094,38094,0.2,7192,Credit Card,2
ORD1517,05-02-2025,Customer_24,Bangalore,Furniture,Sofa,Sofa Set,1,44916,44916,0.2,3527,Credit Card,5
ORD1518,13-02-2025,Customer_44,Kolkata,Clothing,Shirt,Formal Shirt,5,48995,244975,0.15,34036,UPI,1
ORD1519,01-03-2025,Customer_283,Delhi,Furniture,Sofa,Sofa Set,3,17671,53013,0.15,7320,COD,2
ORD1520,02-01-2025,Customer_170,Chennai,Furniture,Table,Dining Table,5,21224,106120,0.15,11485,UPI,1
ORD1521,02-03-2025,Customer_92,Mumbai,Clothing,Shirt,Formal Shirt,4,33710,134840,0,18565,Credit Card,4
ORD1522,17-02-2025,Customer_274,Mumbai,Electronics,Tablet,Tablet Z,5,18982,94910,0.2,13622,UPI,4
ORD1523,04-01-2025,Customer_116,Kolkata,Electronics,Laptop,Laptop Pro,5,42779,213895,0.15,22561,Credit Card,4
ORD1524,02-01-2025,Customer_124,Delhi,Clothing,Shirt,Casual Shirt,2,42712,85424,0.2,7249,UPI,1
ORD1525,17-01-2025,Customer_177,Delhi,Clothing,Jeans,Blue Jeans,5,27826,139130,0.15,11444,Credit Card,5
ORD1526,02-03-2025,Customer_86,Bangalore,Clothing,Shirt,Casual Shirt,3,24427,73281,0.1,10180,UPI,4
ORD1527,12-02-2025,Customer_291,Mumbai,Electronics,Mobile,Smartphone X,2,32560,65120,0.05,5061,UPI,4
ORD1528,20-02-2025,Customer_98,Mumbai,Furniture,Table,Dining Table,2,45700,91400,0.1,15829,COD,4
ORD1529,09-01-2025,Customer_245,Chennai,Clothing,Shirt,Formal Shirt,4,49187,196748,0.1,28883,Credit Card,5
ORD1530,08-01-2025,Customer_294,Chennai,Electronics,Laptop,Laptop Pro,3,11362,34086,0.1,5868,COD,3
ORD1531,02-01-2025,Customer_249,Chennai,Electronics,Laptop,Laptop Pro,1,5281,5281,0.05,353,COD,3
ORD1532,03-01-2025,Customer_94,Kolkata,Clothing,Shirt,Formal Shirt,3,18316,54948,0.05,6239,UPI,1
ORD1533,18-02-2025,Customer_24,Delhi,Clothing,Shirt,Casual Shirt,3,31076,93228,0.05,15507,COD,1
ORD1534,26-01-2025,Customer_254,Mumbai,Clothing,Shirt,Casual Shirt,5,27811,139055,0.1,15212,UPI,1
ORD1535,07-02-2025,Customer_280,Bangalore,Clothing,Jeans,Blue Jeans,5,46084,230420,0,33580,Credit Card,2
ORD1536,09-01-2025,Customer_3,Delhi,Clothing,Shirt,Formal Shirt,5,21503,107515,0.1,19696,Credit Card,3
ORD1537,03-01-2025,Customer_192,Bangalore,Electronics,Tablet,Tablet Z,2,26962,53924,0.2,7451,UPI,1
ORD1538,04-01-2025,Customer_203,Kolkata,Furniture,Table,Dining Table,1,8369,8369,0.15,629,COD,4
ORD1539,17-01-2025,Customer_107,Chennai,Clothing,Shirt,Formal Shirt,5,49781,248905,0,39676,COD,2
ORD1540,20-01-2025,Customer_157,Mumbai,Electronics,Mobile,Smartphone X,3,12963,38889,0.1,7258,COD,4
ORD1541,25-02-2025,Customer_46,Mumbai,Clothing,Shirt,Casual Shirt,3,37675,113025,0,7455,COD,3
ORD1542,04-02-2025,Customer_249,Kolkata,Clothing,Shirt,Formal Shirt,5,34556,172780,0.05,33598,Credit Card,1
ORD1543,01-02-2025,Customer_129,Bangalore,Clothing,Shirt,Formal Shirt,1,46387,46387,0.2,6606,UPI,4
ORD1544,14-01-2025,Customer_195,Mumbai,Furniture,Chair,Office Chair,3,48807,146421,0.15,23838,UPI,3
ORD1545,03-01-2025,Customer_140,Bangalore,Clothing,Shirt,Casual Shirt,4,13367,53468,0.15,8333,UPI,1
ORD1546,28-02-2025,Customer_11,Mumbai,Furniture,Table,Dining Table,1,34927,34927,0.05,2009,COD,5
ORD1547,31-01-2025,Customer_75,Bangalore,Furniture,Table,Dining Table,1,31837,31837,0.2,3187,Credit Card,2
ORD1548,13-02-2025,Customer_289,Chennai,Furniture,Sofa,Sofa Set,1,48877,48877,0.1,4655,COD,3
ORD1549,09-02-2025,Customer_218,Delhi,Electronics,Tablet,Tablet Z,3,17037,51111,0,9739,Credit Card,4
ORD1550,02-02-2025,Customer_12,Kolkata,Clothing,Jeans,Blue Jeans,2,22426,44852,0.1,2427,COD,2
ORD1551,13-02-2025,Customer_269,Chennai,Electronics,Laptop,Laptop Pro,2,22674,45348,0.15,5557,UPI,3
ORD1552,05-02-2025,Customer_66,Delhi,Clothing,Shirt,Casual Shirt,3,16673,50019,0.2,6085,Credit Card,1
ORD1553,24-02-2025,Customer_267,Chennai,Electronics,Laptop,Laptop Pro,3,20419,61257,0,7211,UPI,5
ORD1554,07-02-2025,Customer_192,Kolkata,Furniture,Table,Dining Table,3,49414,148242,0.1,11550,COD,2
ORD1555,09-02-2025,Customer_3,Delhi,Furniture,Table,Dining Table,5,6830,34150,0.1,5720,UPI,2
ORD1556,11-01-2025,Customer_209,Delhi,Furniture,Table,Dining Table,5,21799,108995,0.15,12617,UPI,4
ORD1557,09-01-2025,Customer_238,Kolkata,Clothing,Shirt,Casual Shirt,5,27936,139680,0.2,14701,COD,3
ORD1558,12-02-2025,Customer_5,Delhi,Clothing,Shirt,Casual Shirt,3,39894,119682,0.1,23398,COD,3
ORD1559,01-03-2025,Customer_294,Delhi,Clothing,Shirt,Formal Shirt,2,47658,95316,0.1,12747,COD,4
ORD1560,13-02-2025,Customer_96,Chennai,Clothing,Jeans,Blue Jeans,4,47865,191460,0.15,12638,Credit Card,1
ORD1561,15-01-2025,Customer_201,Delhi,Furniture,Chair,Office Chair,2,8432,16864,0.1,3238,COD,4
ORD1562,17-02-2025,Customer_267,Mumbai,Clothing,Shirt,Casual Shirt,3,44071,132213,0.1,25082,Credit Card,4
ORD1563,30-01-2025,Customer_100,Delhi,Furniture,Sofa,Sofa Set,2,11783,23566,0.15,3438,UPI,3
ORD1564,28-01-2025,Customer_23,Kolkata,Furniture,Sofa,Sofa Set,2,21599,43198,0.05,4815,Credit Card,1
ORD1565,28-02-2025,Customer_10,Kolkata,Electronics,Tablet,Tablet Z,5,20953,104765,0.15,8654,Credit Card,2
ORD1566,24-01-2025,Customer_24,Kolkata,Electronics,Laptop,Laptop Pro,5,43399,216995,0.05,32903,Credit Card,3
ORD1567,02-03-2025,Customer_38,Delhi,Electronics,Mobile,Smartphone X,5,17509,87545,0.05,15647,UPI,1
ORD1568,14-01-2025,Customer_253,Kolkata,Clothing,Shirt,Casual Shirt,4,10930,43720,0.15,4249,COD,3
ORD1569,01-02-2025,Customer_28,Delhi,Electronics,Mobile,Smartphone X,1,42881,42881,0.05,4486,COD,2
ORD1570,20-01-2025,Customer_241,Bangalore,Clothing,Shirt,Formal Shirt,2,17509,35018,0.2,2117,Credit Card,1
ORD1571,01-03-2025,Customer_261,Chennai,Electronics,Laptop,Laptop Pro,3,20144,60432,0.2,8037,Credit Card,3
ORD1572,14-01-2025,Customer_261,Delhi,Furniture,Chair,Office Chair,1,42762,42762,0.05,6438,COD,4
ORD1573,20-02-2025,Customer_100,Kolkata,Electronics,Tablet,Tablet Z,5,27179,135895,0.15,20081,UPI,4
ORD1574,02-01-2025,Customer_64,Bangalore,Clothing,Jeans,Blue Jeans,4,22030,88120,0.2,14580,Credit Card,3
ORD1575,16-02-2025,Customer_63,Chennai,Furniture,Sofa,Sofa Set,1,33899,33899,0.05,3401,COD,4
ORD1576,10-02-2025,Customer_113,Kolkata,Clothing,Shirt,Formal Shirt,3,14885,44655,0.15,4048,Credit Card,5
ORD1577,19-02-2025,Customer_68,Kolkata,Electronics,Mobile,Smartphone X,3,18646,55938,0,9736,COD,4
ORD1578,14-01-2025,Customer_155,Bangalore,Clothing,Jeans,Blue Jeans,5,33975,169875,0.1,23954,UPI,4
ORD1579,03-02-2025,Customer_260,Kolkata,Furniture,Sofa,Sofa Set,1,46550,46550,0.05,7952,UPI,4
ORD1580,09-02-2025,Customer_143,Kolkata,Electronics,Mobile,Smartphone X,3,17279,51837,0,3621,Credit Card,5
ORD1581,31-01-2025,Customer_244,Mumbai,Clothing,Jeans,Blue Jeans,2,11379,22758,0.15,1285,Credit Card,5
ORD1582,26-01-2025,Customer_230,Chennai,Furniture,Chair,Office Chair,4,41667,166668,0.05,18686,Credit Card,1
ORD1583,11-01-2025,Customer_108,Bangalore,Clothing,Shirt,Casual Shirt,2,11615,23230,0.05,4107,COD,5
ORD1584,27-01-2025,Customer_55,Chennai,Electronics,Mobile,Smartphone X,4,1250,5000,0,762,COD,4
ORD1585,07-01-2025,Customer_27,Kolkata,Clothing,Shirt,Formal Shirt,4,21841,87364,0,12768,COD,1
ORD1586,29-01-2025,Customer_139,Mumbai,Furniture,Table,Dining Table,1,2120,2120,0.15,211,UPI,2
ORD1587,12-01-2025,Customer_260,Kolkata,Electronics,Tablet,Tablet Z,4,19377,77508,0.15,14111,COD,5
ORD1588,19-02-2025,Customer_205,Delhi,Furniture,Sofa,Sofa Set,4,22544,90176,0.2,14897,UPI,4
ORD1589,19-02-2025,Customer_113,Chennai,Clothing,Shirt,Formal Shirt,5,31579,157895,0.15,8820,COD,3
ORD1590,05-02-2025,Customer_230,Bangalore,Furniture,Chair,Office Chair,2,24521,49042,0,5278,COD,4
ORD1591,10-01-2025,Customer_174,Kolkata,Furniture,Sofa,Sofa Set,5,40103,200515,0.1,28729,UPI,1
ORD1592,15-01-2025,Customer_209,Mumbai,Electronics,Laptop,Laptop Pro,4,31924,127696,0,23074,COD,4
ORD1593,23-01-2025,Customer_147,Chennai,Furniture,Table,Dining Table,5,31044,155220,0.05,8901,Credit Card,2
ORD1594,07-01-2025,Customer_249,Delhi,Electronics,Mobile,Smartphone X,5,30179,150895,0.15,9616,Credit Card,4
ORD1595,11-02-2025,Customer_75,Bangalore,Electronics,Mobile,Smartphone X,3,41871,125613,0.1,17847,COD,1
ORD1596,11-01-2025,Customer_183,Bangalore,Furniture,Chair,Office Chair,3,531,1593,0.05,300,Credit Card,3
ORD1597,05-02-2025,Customer_12,Delhi,Furniture,Sofa,Sofa Set,3,38303,114909,0.05,19040,COD,5
ORD1598,01-02-2025,Customer_6,Chennai,Electronics,Laptop,Laptop Pro,2,14146,28292,0.1,4706,COD,1
ORD1599,26-01-2025,Customer_201,Mumbai,Clothing,Shirt,Casual Shirt,2,44507,89014,0.05,11600,Credit Card,1
ORD1600,03-02-2025,Customer_276,Kolkata,Clothing,Shirt,Formal Shirt,2,37925,75850,0.1,12960,COD,5
ORD1601,13-01-2025,Customer_80,Delhi,Furniture,Table,Dining Table,4,18549,74196,0.15,10993,COD,3
ORD1602,16-02-2025,Customer_149,Mumbai,Furniture,Chair,Office Chair,5,34712,173560,0.2,31982,UPI,3
ORD1603,05-02-2025,Customer_135,Chennai,Clothing,Jeans,Blue Jeans,3,34232,102696,0.2,16385,COD,1
ORD1604,08-01-2025,Customer_88,Chennai,Clothing,Shirt,Formal Shirt,4,45900,183600,0.2,11718,Credit Card,2
ORD1605,31-01-2025,Customer_197,Bangalore,Electronics,Laptop,Laptop Pro,2,29852,59704,0.1,3517,COD,5
ORD1606,16-02-2025,Customer_2,Kolkata,Furniture,Table,Dining Table,5,11404,57020,0,5492,UPI,1
ORD1607,11-02-2025,Customer_224,Mumbai,Clothing,Jeans,Blue Jeans,2,7030,14060,0.2,1158,COD,1
ORD1608,22-02-2025,Customer_246,Bangalore,Clothing,Jeans,Blue Jeans,3,28736,86208,0.1,5849,COD,1
ORD1609,28-02-2025,Customer_146,Kolkata,Furniture,Chair,Office Chair,2,29140,58280,0.15,3476,UPI,2
ORD1610,12-01-2025,Customer_249,Chennai,Furniture,Chair,Office Chair,3,28558,85674,0.15,9121,UPI,2
ORD1611,17-02-2025,Customer_242,Kolkata,Electronics,Mobile,Smartphone X,2,3717,7434,0.2,416,COD,5
ORD1612,16-01-2025,Customer_238,Kolkata,Clothing,Jeans,Blue Jeans,3,16595,49785,0.05,9332,COD,3
ORD1613,25-01-2025,Customer_115,Kolkata,Electronics,Tablet,Tablet Z,1,15870,15870,0.2,2716,Credit Card,5
ORD1614,21-01-2025,Customer_8,Chennai,Clothing,Shirt,Formal Shirt,5,48934,244670,0.2,35176,COD,3
ORD1615,12-01-2025,Customer_2,Kolkata,Furniture,Sofa,Sofa Set,4,40028,160112,0,17718,UPI,3
ORD1616,08-01-2025,Customer_297,Mumbai,Clothing,Jeans,Blue Jeans,4,6198,24792,0.05,2276,UPI,2
ORD1617,19-02-2025,Customer_177,Kolkata,Furniture,Chair,Office Chair,5,18834,94170,0.2,10100,Credit Card,3
ORD1618,24-01-2025,Customer_100,Bangalore,Clothing,Jeans,Blue Jeans,3,32939,98817,0,5716,Credit Card,1
ORD1619,01-01-2025,Customer_162,Kolkata,Furniture,Table,Dining Table,1,32082,32082,0.15,1801,UPI,5
ORD1620,18-02-2025,Customer_41,Kolkata,Electronics,Laptop,Laptop Pro,5,25588,127940,0.1,8791,UPI,2
ORD1621,19-02-2025,Customer_194,Chennai,Clothing,Shirt,Formal Shirt,4,16024,64096,0,3722,COD,2
ORD1622,23-01-2025,Customer_58,Mumbai,Electronics,Mobile,Smartphone X,1,2681,2681,0.2,529,UPI,2
ORD1623,14-02-2025,Customer_241,Chennai,Furniture,Table,Dining Table,4,31281,125124,0,11820,COD,1
ORD1624,19-01-2025,Customer_271,Chennai,Electronics,Laptop,Laptop Pro,3,15762,47286,0.15,4164,COD,5
ORD1625,08-01-2025,Customer_39,Bangalore,Clothing,Jeans,Blue Jeans,1,11819,11819,0.1,1557,Credit Card,5
ORD1626,03-01-2025,Customer_57,Delhi,Clothing,Shirt,Casual Shirt,3,13001,39003,0.2,2776,COD,3
ORD1627,06-02-2025,Customer_53,Mumbai,Furniture,Chair,Office Chair,1,40847,40847,0.2,2637,Credit Card,4
ORD1628,08-02-2025,Customer_279,Kolkata,Furniture,Table,Dining Table,2,24685,49370,0.1,5246,UPI,5
ORD1629,16-02-2025,Customer_274,Mumbai,Furniture,Sofa,Sofa Set,1,26440,26440,0.2,4472,COD,4
ORD1630,01-03-2025,Customer_160,Bangalore,Furniture,Table,Dining Table,5,18984,94920,0.1,8800,COD,3
ORD1631,23-01-2025,Customer_263,Bangalore,Furniture,Chair,Office Chair,3,12606,37818,0.1,4100,COD,5
ORD1632,20-01-2025,Customer_40,Mumbai,Electronics,Laptop,Laptop Pro,5,22782,113910,0.05,21059,COD,5
ORD1633,16-02-2025,Customer_196,Delhi,Electronics,Tablet,Tablet Z,5,21795,108975,0.2,8112,COD,5
ORD1634,14-01-2025,Customer_52,Delhi,Clothing,Shirt,Formal Shirt,2,34404,68808,0.15,13604,Credit Card,5
ORD1635,02-01-2025,Customer_17,Delhi,Clothing,Shirt,Casual Shirt,4,12889,51556,0,3813,Credit Card,4
ORD1636,20-02-2025,Customer_112,Bangalore,Furniture,Table,Dining Table,1,23453,23453,0.1,2251,Credit Card,4
ORD1637,14-02-2025,Customer_238,Bangalore,Electronics,Tablet,Tablet Z,2,37039,74078,0.2,12783,UPI,1
ORD1638,11-02-2025,Customer_179,Kolkata,Furniture,Table,Dining Table,4,26443,105772,0.05,7847,UPI,2
ORD1639,05-02-2025,Customer_149,Mumbai,Electronics,Laptop,Laptop Pro,4,36665,146660,0.05,11520,Credit Card,3
ORD1640,03-01-2025,Customer_236,Kolkata,Electronics,Tablet,Tablet Z,3,42118,126354,0.2,25133,COD,1
ORD1641,15-01-2025,Customer_286,Delhi,Furniture,Chair,Office Chair,1,45532,45532,0.05,4766,Credit Card,3
ORD1642,26-01-2025,Customer_272,Delhi,Furniture,Table,Dining Table,5,18390,91950,0.15,15857,COD,4
ORD1643,05-01-2025,Customer_221,Bangalore,Clothing,Shirt,Casual Shirt,3,42129,126387,0.15,21030,UPI,3
ORD1644,05-02-2025,Customer_222,Chennai,Clothing,Shirt,Casual Shirt,4,8826,35304,0.1,6996,Credit Card,5
ORD1645,19-02-2025,Customer_116,Bangalore,Electronics,Tablet,Tablet Z,4,1372,5488,0.05,997,Credit Card,4
ORD1646,11-02-2025,Customer_213,Chennai,Furniture,Sofa,Sofa Set,3,40644,121932,0,8995,COD,1
ORD1647,07-02-2025,Customer_127,Chennai,Electronics,Tablet,Tablet Z,2,46287,92574,0.05,16810,Credit Card,3
ORD1648,01-03-2025,Customer_144,Delhi,Clothing,Jeans,Blue Jeans,1,31212,31212,0.2,4857,COD,2
ORD1649,23-01-2025,Customer_179,Mumbai,Clothing,Jeans,Blue Jeans,3,34195,102585,0.15,14611,UPI,2
ORD1650,27-01-2025,Customer_237,Mumbai,Furniture,Chair,Office Chair,5,45407,227035,0.05,12413,UPI,4
ORD1651,27-02-2025,Customer_135,Chennai,Furniture,Sofa,Sofa Set,1,24811,24811,0,4191,UPI,3
ORD1652,07-01-2025,Customer_105,Kolkata,Furniture,Table,Dining Table,2,32667,65334,0,3711,COD,4
ORD1653,03-02-2025,Customer_65,Chennai,Clothing,Jeans,Blue Jeans,5,35778,178890,0.2,30454,UPI,3
ORD1654,02-01-2025,Customer_38,Chennai,Clothing,Shirt,Formal Shirt,1,28988,28988,0.2,5332,COD,4
ORD1655,27-01-2025,Customer_51,Chennai,Furniture,Chair,Office Chair,2,20819,41638,0.05,5951,COD,5
ORD1656,09-01-2025,Customer_232,Delhi,Clothing,Shirt,Formal Shirt,3,35461,106383,0.05,15872,UPI,3
ORD1657,06-02-2025,Customer_259,Chennai,Furniture,Chair,Office Chair,5,40067,200335,0.05,37836,COD,3
ORD1658,03-02-2025,Customer_231,Mumbai,Electronics,Mobile,Smartphone X,2,25593,51186,0.05,3095,Credit Card,4
ORD1659,25-02-2025,Customer_216,Kolkata,Electronics,Mobile,Smartphone X,5,4006,20030,0,2051,Credit Card,2
ORD1660,20-01-2025,Customer_82,Chennai,Electronics,Laptop,Laptop Pro,5,10206,51030,0.05,5191,COD,2
ORD1661,15-01-2025,Customer_286,Chennai,Clothing,Shirt,Formal Shirt,1,10718,10718,0.15,849,Credit Card,1
ORD1662,08-02-2025,Customer_234,Kolkata,Clothing,Shirt,Formal Shirt,2,35300,70600,0,11893,COD,1
ORD1663,01-01-2025,Customer_198,Chennai,Clothing,Shirt,Casual Shirt,1,25712,25712,0.1,3222,Credit Card,1
ORD1664,23-02-2025,Customer_167,Bangalore,Clothing,Jeans,Blue Jeans,1,13732,13732,0.05,1352,Credit Card,1
ORD1665,18-02-2025,Customer_296,Bangalore,Electronics,Tablet,Tablet Z,1,47303,47303,0,3657,COD,4
ORD1666,02-02-2025,Customer_108,Mumbai,Electronics,Mobile,Smartphone X,1,1093,1093,0.15,172,UPI,2
ORD1667,31-01-2025,Customer_28,Bangalore,Furniture,Table,Dining Table,3,27268,81804,0.05,12856,UPI,4
ORD1668,14-02-2025,Customer_273,Delhi,Electronics,Tablet,Tablet Z,2,37537,75074,0.15,10338,COD,2
